Date;Closing_rate;Change;Turnover;Transactions
30.12.2009;33,95;-0,013458366;2254895;1136
31.12.2009;33,95;0;1451385;323
04.01.2010;35,4;0,041822966;2172995;1812
05.01.2010;36,7;0,036064935;2513153;2066
06.01.2010;36,8;0,00272109;1239049;1172
07.01.2010;36,75;-0,00135962;1497884;957
08.01.2010;36,25;-0,013698844;1004683;1147
11.01.2010;36,75;0,013698844;886650;1158
12.01.2010;35,98;-0,021174997;1311485;1360
13.01.2010;35,79;-0,005294704;945405;716
14.01.2010;35,68;-0,003078217;1284523;1198
15.01.2010;35,1;-0,016389177;734996;808
18.01.2010;35,75;0,018349139;390179;514
19.01.2010;35,79;0,001118256;1028855;979
20.01.2010;36;0,005850414;1062441;1114
21.01.2010;35,93;-0,001946337;1159576;904
22.01.2010;34,5;-0,040613277;2064439;2028
25.01.2010;34,6;0,002894358;995913;1067
26.01.2010;34,1;-0,014556298;778384;1120
27.01.2010;33,6;-0,014771317;1362483;1063
28.01.2010;33,25;-0,0104713;1039807;1320
29.01.2010;33,75;0,01492565;832571;1160
01.02.2010;33,43;-0,009526717;419462;784
02.02.2010;34,2;0,022771944;1333807;1499
03.02.2010;34,55;0,010181906;1607714;1112
04.02.2010;32,8;-0,051979035;1418132;1558
05.02.2010;31,5;-0,04044097;1672344;2010
08.02.2010;31,35;-0,004773279;1121686;1871
09.02.2010;31,7;0,011102414;1103843;1349
10.02.2010;32,4;0,021841742;1146733;1643
11.02.2010;31,05;-0,042559614;1218824;2204
12.02.2010;31,28;0,007380107;903100;1363
15.02.2010;31,76;0,015228721;779774;1310
16.02.2010;31,9;0,004398373;1085865;1708
17.02.2010;32,35;0,014008011;936833;1263
18.02.2010;31,5;-0,026626475;1108134;740
19.02.2010;31,9;0,012618464;475913;709
22.02.2010;32,65;0,023238846;794827;997
23.02.2010;31,68;-0,030159289;830122;1362
24.02.2010;31,45;-0,007286584;762187;1088
25.02.2010;31,82;0,01169604;2060368;2122
26.02.2010;32,74;0,028502549;1372199;1829
01.03.2010;33,29;0,01665948;403196;923
02.03.2010;34,4;0,032799513;965238;1613
03.03.2010;34,5;0,00290276;607920;831
04.03.2010;34,6;0,002894358;1083382;945
05.03.2010;35,35;0,02144471;1003282;1183
08.03.2010;35,8;0,012649501;1512726;1158
09.03.2010;35,6;-0,005602256;1381036;985
10.03.2010;35,8;0,005602256;1205839;1002
11.03.2010;35,41;-0,010953627;777768;720
12.03.2010;35,78;0,010394812;1318852;1556
15.03.2010;35,57;-0,005886492;748186;954
16.03.2010;36,7;0,031274169;2005414;1168
17.03.2010;38,1;0,037437527;2999355;2898
18.03.2010;37,91;-0,004999353;2572074;1299
19.03.2010;37,9;-0,000263817;5730062;4473
22.03.2010;38,25;0,009192448;698236;1160
23.03.2010;38,39;0,003653449;1065885;1255
24.03.2010;38,7;0,008042591;1073819;1157
25.03.2010;39,6;0,022989518;1711395;1434
26.03.2010;38,7;-0,022989518;1611163;1805
29.03.2010;38,6;-0,002587324;925064;993
30.03.2010;39,05;0,0115906;495652;616
31.03.2010;38,8;-0,00642263;1240092;1123
01.04.2010;38,9;0,002574004;1759224;920
06.04.2010;39,4;0,012771566;1478811;1775
07.04.2010;38,64;-0,019477807;1987598;1591
08.04.2010;37,62;-0,026752185;940514;1310
09.04.2010;37,94;0,008470141;2226838;778
12.04.2010;37,96;0,000527009;1808719;1493
13.04.2010;37,9;-0,001581862;2426613;1348
14.04.2010;38,3;0,010498784;1587142;1303
15.04.2010;38,47;0,004428821;1161871;959
16.04.2010;38,5;0,000779525;1381853;760
19.04.2010;37,15;-0,03569447;1526526;1450
20.04.2010;37,9;0,019987341;811718;933
21.04.2010;38,2;0,007884404;1219480;932
22.04.2010;36,96;-0,032999269;1238539;1122
23.04.2010;37,05;0,002432105;668481;1022
26.04.2010;38,03;0,02610697;886007;1224
27.04.2010;37,99;-0,001052355;993788;1066
28.04.2010;36,9;-0,029111416;1598864;1281
29.04.2010;38,11;0,032265164;1170016;1058
30.04.2010;39,11;0,025901474;1596736;1280
04.05.2010;37,24;-0,048994736;1813651;1916
05.05.2010;37,22;-0,000537201;1324447;1243
06.05.2010;36,85;-0,009990633;1472952;1481
07.05.2010;35,59;-0,034790919;2883439;1998
10.05.2010;37,34;0,048000439;911151;1179
11.05.2010;37,65;0,008267816;1157307;1194
12.05.2010;38,2;0,014502561;1471852;1627
13.05.2010;38,79;0,015326966;995797;1654
14.05.2010;37,6;-0,031158431;1238804;1002
17.05.2010;38,8;0,031416196;1076512;1258
18.05.2010;39,38;0,014837827;1334322;1347
19.05.2010;38,3;-0,027808177;2580159;2137
20.05.2010;37,4;-0,023779192;1822659;2006
21.05.2010;36,4;-0,02710193;1761036;2445
24.05.2010;36,84;0,012015437;701448;1456
25.05.2010;35,75;-0,030033942;1150166;1533
26.05.2010;36,7;0,026226486;2203060;1965
27.05.2010;37,6;0,024227295;1344001;1373
28.05.2010;38,35;0,019750477;1176811;1602
31.05.2010;38,5;0,003903713;1064645;1218
01.06.2010;37,3;-0,031664915;727479;933
02.06.2010;38,36;0,028021923;852819;1716
04.06.2010;37,5;-0,022674317;900967;1689
07.06.2010;37,45;-0,001334223;890878;1229
08.06.2010;36,99;-0,012359104;1839220;1327
09.06.2010;37,1;0,002969364;1300602;1302
10.06.2010;37,19;0,002422938;1959890;1388
11.06.2010;37,4;0,005630796;1494191;1098
14.06.2010;38,2;0,021164811;1060126;1223
15.06.2010;38,25;0,001308045;1114699;1163
16.06.2010;38,51;0,006774388;880121;1347
17.06.2010;38,05;-0,012016864;747822;1202
18.06.2010;38,44;0,0101975;2326820;2696
21.06.2010;38,6;0,004153692;673146;878
22.06.2010;38,27;-0,008585977;705539;944
23.06.2010;37,6;-0,017662249;461816;888
24.06.2010;37,35;-0,006671139;851413;1109
25.06.2010;37,5;0,004008021;820898;886
28.06.2010;37,5;0;459515;756
29.06.2010;36,4;-0,029772158;882811;1198
30.06.2010;35,48;-0,025599617;1279421;1996
01.07.2010;35,58;0,002814525;643198;953
02.07.2010;36,98;0,038593544;669553;1080
05.07.2010;36,8;-0,004879381;370359;557
06.07.2010;37,25;0,0121541;814357;932
07.07.2010;37,29;0,001073249;525202;851
08.07.2010;37,2;-0,002416433;1108571;999
09.07.2010;37,13;-0,001883493;612416;992
12.07.2010;37,8;0,017883834;895544;1402
13.07.2010;38,1;0,00790518;1039813;1118
14.07.2010;38,6;0,013037994;739137;1059
15.07.2010;38,5;-0,002594035;398372;658
16.07.2010;38,45;-0,001299545;423233;575
19.07.2010;38,4;-0,001301236;1157599;948
20.07.2010;37,9;-0,013106348;1590747;1426
21.07.2010;38,77;0,02269564;688145;1066
22.07.2010;39,15;0,009753671;1074359;1375
23.07.2010;39,69;0,013698844;529052;924
26.07.2010;40;0,007780187;1077389;1108
27.07.2010;39,76;-0,006018072;833611;1364
28.07.2010;39,6;-0,004032264;349072;512
29.07.2010;39,55;-0,001263424;603500;1078
30.07.2010;39,05;-0,012722818;575613;1141
02.08.2010;41,15;0,052381051;1997489;2186
03.08.2010;41,45;0,007263954;1204950;1450
04.08.2010;41,93;0,01151368;1093035;1050
05.08.2010;41,94;0,000238464;1311712;1732
06.08.2010;42;0,001429593;716150;815
09.08.2010;41,3;-0,016807118;616938;622
10.08.2010;40,22;-0,026498116;1513220;1875
11.08.2010;39,52;-0,017557511;1131040;1223
12.08.2010;40,29;0,019296426;677405;1115
13.08.2010;39,15;-0,028702877;832686;1126
16.08.2010;40;0,021479032;454558;563
17.08.2010;40,66;0,016365354;881096;1315
18.08.2010;39,84;-0,020373375;1054421;955
19.08.2010;39,4;-0,011105616;1062445;1420
20.08.2010;38,64;-0,019477807;976288;1178
23.08.2010;39,23;0,015153751;668104;1019
24.08.2010;37,95;-0,033172256;852427;1591
25.08.2010;37,5;-0,011928571;1028402;1590
26.08.2010;38,06;0,014822929;698518;1195
27.08.2010;38,9;0,021830389;401209;868
30.08.2010;38,2;-0,018158735;662330;1081
31.08.2010;38,89;0,017901633;1283435;1432
01.09.2010;40;0,028142306;727561;1348
02.09.2010;39,9;-0,00250313;587278;821
03.09.2010;40,4;0,012453461;510582;730
06.09.2010;40,7;0,007398307;899828;1199
07.09.2010;40,3;-0,009876623;411071;708
08.09.2010;41;0,017220598;689966;1014
09.09.2010;41,21;0,005108879;513460;1018
10.09.2010;41;-0,005108879;771276;891
13.09.2010;41,06;0,001462345;485741;868
14.09.2010;41,2;0,003403845;675011;986
15.09.2010;41,2;0;384994;685
16.09.2010;40,49;-0,017383226;575588;899
17.09.2010;39,65;-0,020964082;2376083;3101
20.09.2010;40,1;0,011285386;662115;849
21.09.2010;40,5;0,00992564;801085;999
22.09.2010;40,3;-0,004950505;319410;674
23.09.2010;39,65;-0,016260521;808437;1108
24.09.2010;40,25;0,015019056;800020;845
27.09.2010;40,49;0,005945026;771781;1183
28.09.2010;39,55;-0,023489336;1556120;1378
29.09.2010;39,62;0,001768347;1115692;1675
30.09.2010;40;0,009545413;1087818;1147
01.10.2010;39,79;-0,00526383;902380;1263
04.10.2010;39,69;-0,002516358;3110953;2309
05.10.2010;40,04;0,008779688;1744395;1396
06.10.2010;40,24;0,004982571;1937385;2452
07.10.2010;39,19;-0,026439914;1825226;1761
08.10.2010;38,95;-0,00614284;973137;1349
11.10.2010;39,49;0,013768703;732972;1473
12.10.2010;39,9;0,010328849;1137392;1376
13.10.2010;40,9;0,024753739;1429455;1852
14.10.2010;40,89;-0,000244529;841190;1569
15.10.2010;39,9;-0,02450921;830874;1277
18.10.2010;39,6;-0,007547206;1802396;1258
19.10.2010;39,15;-0,011428696;1334380;2170
20.10.2010;39,24;0,002296212;2084646;1245
21.10.2010;39,8;0,014170278;2807388;1855
22.10.2010;39,65;-0,003775964;879888;965
25.10.2010;39,45;-0,005056901;556834;997
26.10.2010;39,79;0,008581577;834580;907
27.10.2010;39,81;0,000502513;1756045;1560
28.10.2010;39,9;0,002258187;531863;554
29.10.2010;40,21;0,007739397;1000576;1301
02.11.2010;41,1;0,021892401;1208275;1642
03.11.2010;41,66;0,013533314;1485703;2127
04.11.2010;44,4;0,063698034;5192025;3695
05.11.2010;45,82;0,031481208;3372521;2618
08.11.2010;45;-0,018058187;2086021;2049
09.11.2010;46,5;0,032789823;1159110;1883
10.11.2010;44,81;-0,037020984;1367391;1731
12.11.2010;44,4;-0,009191859;2736192;1869
15.11.2010;44,2;-0,00451468;1207614;1123
16.11.2010;43;-0,027524673;2641206;1809
17.11.2010;42,97;-0,000697918;990238;1555
18.11.2010;43,15;0,00418022;1155129;933
19.11.2010;43,1;-0,00115942;1021903;1137
22.11.2010;43,2;0,002317498;1258717;1187
23.11.2010;43,4;0,004618946;1931329;1331
24.11.2010;44;0,013730193;2334624;1539
25.11.2010;44,86;0,019356895;1360888;1566
26.11.2010;44,45;-0,009181567;794702;1102
29.11.2010;43,6;-0,019307812;286775;756
30.11.2010;43,2;-0,009216655;1568204;1105
01.12.2010;44,9;0,038597299;1071717;1394
02.12.2010;46,49;0,034799441;1445577;2540
03.12.2010;46,2;-0,006257438;937898;1413
06.12.2010;46,35;0,003241494;787642;1233
07.12.2010;47,97;0,034354524;1437886;2224
08.12.2010;48,2;0,004783206;1107460;1590
09.12.2010;48,95;0,015440348;2475279;1660
10.12.2010;48,8;-0,003069056;1096774;1500
13.12.2010;49;0,004089985;1028469;970
14.12.2010;48,34;-0,013560923;1565261;1240
15.12.2010;48,32;-0,000413822;464660;792
16.12.2010;48;-0,006644543;1106366;1158
17.12.2010;48,31;0,006437568;2158882;2353
20.12.2010;48,24;-0,001450026;694178;757
21.12.2010;49;0,015631746;706787;1417
22.12.2010;49;0;909985;1002
23.12.2010;48,81;-0,003885088;420174;582
27.12.2010;48,3;-0,010503649;518964;629
28.12.2010;47,43;-0,018176621;379095;745
29.12.2010;48,3;0,018176621;494326;782
30.12.2010;47;-0,027283959;859380;1239
31.12.2010;45,8;-0,025863511;886461;860
03.01.2011;47,29;0,032014766;679187;1598
04.01.2011;45,81;-0,031796449;874433;1785
05.01.2011;45,19;-0,013626584;972403;1709
07.01.2011;45,3;0,002431209;1106393;1405
10.01.2011;44,45;-0,018942071;1075504;1496
11.01.2011;44,73;0,006279455;1235618;2186
12.01.2011;47,51;0,060295798;3208976;3142
13.01.2011;47,64;0,002732529;1382551;1774
14.01.2011;47,6;-0,000839983;1351199;2073
17.01.2011;48,2;0,01252626;1091795;858
18.01.2011;49;0,016461277;1197199;1538
19.01.2011;47,81;-0,024585475;799898;1191
20.01.2011;46,11;-0,036204976;1721238;2903
21.01.2011;47,28;0,025057527;1024082;1276
24.01.2011;47,06;-0,00466399;1130806;2039
25.01.2011;46,21;-0,018227158;979519;1317
26.01.2011;47,8;0,033829415;1094467;2409
27.01.2011;47,5;-0,006295928;944370;1310
28.01.2011;47,9;0,008385793;1448367;2370
31.01.2011;47,7;-0,004184107;1184732;1434
01.02.2011;47,7;0;1077499;2392
02.02.2011;46,55;-0,024404394;899723;1668
03.02.2011;46,49;-0,001289768;406960;1260
04.02.2011;46,53;0,00086003;641095;1423
07.02.2011;46,13;-0,008633768;908616;1361
08.02.2011;45,57;-0,012213892;2263002;3785
09.02.2011;45,35;-0,004839429;1960297;3229
10.02.2011;44,91;-0,009749689;1808858;2316
11.02.2011;45,9;0,02180463;1195076;2312
14.02.2011;45,54;-0,007874056;528384;1203
15.02.2011;44,7;-0,018617559;528985;1059
16.02.2011;45,1;0,008908745;685389;1165
17.02.2011;43,9;-0,026967926;1149273;1844
18.02.2011;44,15;0,005678607;590431;1278
21.02.2011;44,43;0,00632199;619701;1418
22.02.2011;44,95;0,011635844;776679;1511
23.02.2011;45,5;0,012161565;784007;1878
24.02.2011;45,1;-0,008830079;1063374;1862
25.02.2011;44,81;-0,006450918;559937;944
28.02.2011;45,6;0,017476388;2203104;1536
01.03.2011;45,5;-0,002195391;511826;1230
02.03.2011;46,2;0,015267472;515639;1137
03.03.2011;47,7;0,0319516;4723299;3504
04.03.2011;49,63;0,039664092;4011878;3656
07.03.2011;50,5;0,017377847;2763854;2548
08.03.2011;49,22;-0,025673291;1925547;2530
09.03.2011;50,2;0,019714982;1257083;1370
10.03.2011;50,05;-0,002992521;1260779;1471
11.03.2011;50,5;0,008950831;1353149;1786
14.03.2011;50,4;-0,001982161;2632141;2224
15.03.2011;50;-0,00796817;1842538;2253
16.03.2011;49,74;-0,005213567;1257000;1911
17.03.2011;51,5;0,034772369;815024;1479
18.03.2011;52;0,009661911;2456483;2105
21.03.2011;52,7;0,013371737;862511;1556
22.03.2011;52,15;-0,010491274;1307611;1837
23.03.2011;52;-0,002880463;1039619;1279
24.03.2011;52;0;848489;689
25.03.2011;52,75;0,014320054;590905;1173
28.03.2011;52,75;0;661563;1281
29.03.2011;52,6;-0,002847653;817856;1613
30.03.2011;52,15;-0,008591938;1409077;1648
31.03.2011;52,65;0,009542057;1236311;1658
01.04.2011;56,1;0,063469574;2233643;3533
04.04.2011;56,45;0,006219478;1345237;2352
05.04.2011;56,5;0,000885348;914976;1697
06.04.2011;57,5;0,01754431;1968137;3279
07.04.2011;56,5;-0,01754431;1130262;3087
08.04.2011;57;0,00881063;2238464;2093
11.04.2011;57,9;0,015666117;614554;1612
12.04.2011;56,9;-0,017422043;1152292;2041
13.04.2011;57,5;0,010489607;621695;940
14.04.2011;57;-0,00873368;509625;901
15.04.2011;57,2;0,003502631;409074;968
18.04.2011;56,2;-0,017637141;746431;1239
19.04.2011;56,4;0,003552402;732405;1895
20.04.2011;57,05;0,011458918;1411356;1613
21.04.2011;56,8;-0,004391751;803704;1289
26.04.2011;57,5;0,012248622;479196;1048
27.04.2011;56,45;-0,018429657;1462941;2342
28.04.2011;55,3;-0,020582382;834755;1629
29.04.2011;55,3;0;763033;1248
02.05.2011;55;-0,005439723;514706;1099
04.05.2011;53,75;-0,022989518;2059306;2794
05.05.2011;52,6;-0,021627547;1822686;2702
06.05.2011;52,95;0,006631952;2791990;2056
09.05.2011;52,7;-0,004732617;1300851;1590
10.05.2011;53,5;0,015066198;709557;2035
11.05.2011;52,9;-0,011278315;794223;1516
12.05.2011;51,9;-0,019084549;1259876;1678
13.05.2011;51,5;-0,007736983;879438;1164
16.05.2011;51;-0,009756175;1125777;1458
17.05.2011;50,55;-0,008862687;746481;1308
18.05.2011;51,9;0,026355845;1371930;1678
19.05.2011;50,95;-0,018474031;960420;1423
20.05.2011;51,45;0,009765703;345172;689
23.05.2011;51,1;-0,006825965;717091;1681
24.05.2011;51,3;0,003906255;699082;1590
25.05.2011;51,35;0,000974184;451621;1027
26.05.2011;52,35;0,019287001;1252939;2071
27.05.2011;52,7;0,006663518;945549;1076
30.05.2011;52,8;0,001895735;186026;795
31.05.2011;54;0,022472856;1826646;2098
01.06.2011;53,6;-0,007434978;493386;973
02.06.2011;53;-0,011257155;1656355;1690
03.06.2011;52,25;-0,014252023;2489472;1307
06.06.2011;52,1;-0,002874942;544618;739
07.06.2011;53,25;0,021832856;561274;1375
08.06.2011;52,6;-0,012281685;591152;1170
09.06.2011;52,65;0,000950119;919287;2250
10.06.2011;52,1;-0,01050129;351371;731
13.06.2011;52,5;0,007648221;268967;626
14.06.2011;52,75;0,004750603;386971;769
15.06.2011;52,3;-0,008567401;538911;1221
16.06.2011;51,95;-0,006714654;673529;1382
17.06.2011;52,8;0,016229473;2026019;3486
20.06.2011;52;-0,015267472;450200;1367
21.06.2011;52,5;0,009569451;1103425;1574
22.06.2011;51,15;-0,026050677;1397296;1701
24.06.2011;51,6;0,00875918;637002;1424
27.06.2011;51;-0,01169604;309569;948
28.06.2011;50,9;-0,001962709;671073;1047
29.06.2011;51,6;0,013658749;729506;1385
30.06.2011;51,75;0,00290276;863132;1494
01.07.2011;52,35;0,011527505;1170917;984
04.07.2011;52;-0,006708219;358965;769
05.07.2011;52;0;449450;993
06.07.2011;51,7;-0,005785937;823088;946
07.07.2011;53,05;0,025777084;1096335;1327
08.07.2011;52,8;-0,004723674;753199;1291
11.07.2011;51,5;-0,024929383;685156;1074
12.07.2011;50,9;-0,011718884;1197464;1575
13.07.2011;50;-0,017839918;852651;1691
14.07.2011;49,3;-0,014098924;946121;1251
15.07.2011;48,8;-0,010193768;927541;1348
18.07.2011;46,49;-0,048493077;1331656;1977
19.07.2011;45,9;-0,012772119;2538748;2397
20.07.2011;45;-0,019802627;2879060;2551
21.07.2011;45,7;0,015435808;10647785;5514
22.07.2011;47,29;0,034200559;4523892;3366
25.07.2011;46,99;-0,006364044;1563664;1559
26.07.2011;47;0,000212789;414795;1077
27.07.2011;46;-0,021506205;993078;1180
28.07.2011;46,83;0,017882627;974298;1203
29.07.2011;46,78;-0,001068262;1244571;1432
01.08.2011;46,3;-0,0103138;1002784;1573
02.08.2011;45,25;-0,022939291;916150;1680
03.08.2011;43,35;-0,042895967;1715711;2432
04.08.2011;40,85;-0,059399882;2361303;3348
05.08.2011;40,91;0,001467711;3262078;4176
08.08.2011;38,76;-0,053985745;2617226;4781
09.08.2011;37,01;-0,046200641;3441019;5650
10.08.2011;34,01;-0,084533547;3777230;5724
11.08.2011;35,72;0,049056157;3732112;5721
12.08.2011;37;0,035207157;2617449;4288
16.08.2011;37,99;0,026405055;1425838;2873
17.08.2011;39;0,026238679;1819140;2640
18.08.2011;34,8;-0,113944259;2768668;4191
19.08.2011;34,81;0,000287315;2126560;3806
22.08.2011;36,9;0,058306849;1458956;2744
23.08.2011;36,99;0,002436055;1220759;3161
24.08.2011;37;0,000270307;938012;2075
25.08.2011;36,28;-0,019651287;1234045;2014
26.08.2011;37,15;0,023697146;554639;1314
29.08.2011;37,66;0,013634752;596026;1464
30.08.2011;38,01;0,00925076;1288118;1771
31.08.2011;39,59;0,040727278;2641627;2645
01.09.2011;39,3;-0,007352042;1473069;1882
02.09.2011;38,02;-0,033112182;1440536;2347
05.09.2011;35,7;-0,062961648;685628;1676
06.09.2011;36,18;0,013355791;1197932;2085
07.09.2011;37,78;0,043273382;1083682;1888
08.09.2011;37,96;0,004753112;946964;2084
09.09.2011;36,4;-0,041964199;2014524;3003
12.09.2011;35,5;-0,025036078;1004189;2116
13.09.2011;35,9;0,011204599;1422598;2410
14.09.2011;35,7;-0,005586607;1223440;2683
15.09.2011;37,54;0,050256342;1274932;2573
16.09.2011;37,4;-0,003736327;1771891;2651
19.09.2011;36,6;-0,021622464;1069788;2050
20.09.2011;36,9;0,008163311;825799;2009
21.09.2011;36,9;0;1466786;1631
22.09.2011;33,51;-0,096367649;1993402;3777
23.09.2011;32,3;-0,036776672;3044492;5738
26.09.2011;33;0,021440331;1786268;3891
27.09.2011;35,22;0,065106542;2146636;3139
28.09.2011;35,85;0,017729464;1867146;2665
29.09.2011;36,1;0,006949298;2510164;3348
30.09.2011;36,49;0,010745385;1267127;2332
03.10.2011;35;-0,041690189;1390667;2802
04.10.2011;33,98;-0,029575945;1652598;3716
05.10.2011;35,55;0,04516804;1203300;2152
06.10.2011;35,39;-0,004510862;1345723;2729
07.10.2011;34,8;-0,016811908;871800;2094
10.10.2011;36,79;0,055608682;1353136;2092
11.10.2011;36,95;0,004339578;972589;2232
12.10.2011;38,69;0,046015521;1134124;2975
13.10.2011;38;-0,017995009;1364085;2546
14.10.2011;38,54;0,014110503;535107;1478
17.10.2011;39;0,011864983;1142653;2169
18.10.2011;38,44;-0,014463062;1076622;2161
19.10.2011;38,4;-0,001041125;1188091;1450
20.10.2011;37,5;-0,023716527;1923810;1719
21.10.2011;38,55;0,027615167;1368246;2442
24.10.2011;39,25;0,017995344;1016460;1726
25.10.2011;39,4;0,003814372;997733;2718
26.10.2011;38,5;-0,023107575;1450328;1347
27.10.2011;40,5;0,050643733;1139482;2261
28.10.2011;40,25;-0,00619197;776129;2060
31.10.2011;39,45;-0,020075957;1033610;2005
02.11.2011;39,98;0,013345282;1464254;2552
03.11.2011;41,39;0,034659977;1664749;2147
04.11.2011;39,96;-0,035160352;1946025;2044
07.11.2011;40,75;0,019576886;1374183;1332
08.11.2011;40,95;0,004895971;588319;1051
09.11.2011;39,95;-0,024723138;1277869;1726
10.11.2011;39,71;-0,006025627;1179184;2102
14.11.2011;40;0,007276409;773657;1732
15.11.2011;38,48;-0,038740828;1216505;1899
16.11.2011;39,25;0,019812818;1159205;1341
17.11.2011;38,05;-0,03105036;1155349;2032
18.11.2011;38,02;-0,000788747;1189824;1878
21.11.2011;37,1;-0,024495367;1202513;1638
22.11.2011;37,3;0,005376357;1264080;1997
23.11.2011;36,65;-0,017579898;858640;1385
24.11.2011;36,9;0,006798123;1180252;1782
25.11.2011;37,03;0,003516844;959942;1432
28.11.2011;38,5;0,038929846;724561;1246
29.11.2011;38;-0,013072082;711562;1431
30.11.2011;40,19;0,056032049;1466758;2358
01.12.2011;39,75;-0,011008367;776272;1772
02.12.2011;39,1;-0,016487374;619926;1420
05.12.2011;41,1;0,049885655;1212237;1477
06.12.2011;39,51;-0,039454317;606843;1612
07.12.2011;38,99;-0,013248601;1006847;2199
08.12.2011;37,99;-0,025982236;748357;1803
09.12.2011;38,5;0,013335274;1635292;1875
12.12.2011;37,06;-0,03812002;604987;1799
13.12.2011;37,21;0,004039322;1025670;2071
14.12.2011;36,01;-0,032780865;880815;2407
15.12.2011;35,63;-0,010608698;1115645;1738
16.12.2011;34,62;-0,02875643;3055230;3835
19.12.2011;33,72;-0,026340417;1296895;1984
20.12.2011;34,28;0,016470961;660346;1525
21.12.2011;33,87;-0,012032427;1041063;1728
22.12.2011;33,4;-0,013973767;595862;1652
23.12.2011;33,75;0,010424517;253033;1135
27.12.2011;33,8;0,001480385;181316;641
28.12.2011;33,85;0,001478197;476642;905
29.12.2011;33,76;-0,00266233;406677;979
30.12.2011;33,9;0,004138345;409860;830
02.01.2012;35,5;0,046117682;332568;1232
03.01.2012;35,2;-0,008486614;1510307;1927
04.01.2012;35,26;0,001703094;1043042;1799
05.01.2012;34,23;-0,029646724;1220107;1851
09.01.2012;33,56;-0,019767571;1026950;2822
10.01.2012;34,6;0,0305188;1218189;2088
11.01.2012;33,99;-0,017787318;911323;1368
12.01.2012;34,6;0,017787318;1458446;1731
13.01.2012;33,95;-0,018964828;574754;1918
16.01.2012;34,6;0,018964828;656999;1089
17.01.2012;35,8;0,034094211;1825314;2203
18.01.2012;37,03;0,033780502;1800648;2287
19.01.2012;36,95;-0,002162748;2123462;2852
20.01.2012;37,15;0,005398124;959010;1425
23.01.2012;37,7;0,014696323;1067675;1440
24.01.2012;37,35;-0,009327183;1031297;1319
25.01.2012;37;-0,009414999;761968;1190
26.01.2012;37;0;2995067;2816
27.01.2012;36,55;-0,012236726;1303120;1698
30.01.2012;37;0,012236726;874921;933
31.01.2012;36,72;-0,007596347;1411185;2103
01.02.2012;37,75;0,02766391;1174420;1638
02.02.2012;38,88;0,029494504;1090679;1943
03.02.2012;39,2;0,008196767;964014;1228
06.02.2012;39,3;0,002547772;719068;1282
07.02.2012;38,94;-0,009202519;1188147;1752
08.02.2012;38,79;-0,003859518;1220386;1922
09.02.2012;37,7;-0,028502387;1655336;3069
10.02.2012;37,1;-0,016043125;1340333;2047
13.02.2012;37;-0,002699057;563093;1096
14.02.2012;36;-0,027398974;1079620;2117
15.02.2012;36,16;0,004434597;641167;1459
16.02.2012;36;-0,004434597;973872;1764
17.02.2012;36,8;0,021978907;943014;1246
20.02.2012;37;0,005420067;305524;705
21.02.2012;36,57;-0,01168968;378816;990
22.02.2012;35,8;-0,021280339;1893185;2619
23.02.2012;35,23;-0,016049901;975912;1453
24.02.2012;35,68;0,012692315;505136;1165
27.02.2012;35,5;-0,005057611;424410;1072
28.02.2012;35,85;0,009810871;493075;820
29.02.2012;35,52;-0,009247649;1133667;1612
01.03.2012;35,33;-0,005363457;995075;1332
02.03.2012;35;-0,0093844;1079921;1890
05.03.2012;35,4;0,011363759;1094181;1215
06.03.2012;35,05;-0,009936207;839136;1388
07.03.2012;35,4;0,009936207;886835;1484
08.03.2012;36,25;0,023727561;1178938;1705
09.03.2012;36,04;-0,005809949;1109435;1856
12.03.2012;36,05;0,000277431;764516;935
13.03.2012;36,55;0,013774322;1149155;1158
14.03.2012;37,5;0,025659747;1430879;1911
15.03.2012;37,03;-0,012612538;920044;1164
16.03.2012;37,31;0,007532992;1621992;2662
